1000,22.046804428100586,23.001909255981445,0.0,40.601253509521484
1010,24.961471557617188,23.03457260131836,0.0,63.523292541503906
1020,31.092166900634766,30.998706817626953,1.0004043579101562,51.9862174987793
1030,27.2216796875,28.106212615966797,0.0,47.0433235168457
1040,24.566173553466797,24.06144142150879,0.0,44.989824295043945
1050,24.559736251831055,25.056838989257812,0.9930133819580078,46.04911804199219
1060,24.621963500976562,24.041414260864258,0.9999275207519531,70.96576690673828
1070,31.000375747680664,42.50764846801758,0.0,70.5876350402832
1080,31.999588012695312,30.99799156188965,0.0,53.505659103393555
1090,29.54721450805664,30.037641525268555,0.0,51.00059509277344
1100,26.58534049987793,29.07562255859375,0.0,50.99844932556152
1110,28.5797119140625,29.0985107421875,0.0,52.005767822265625
1120,30.99656105041504,35.48312187194824,0.0,56.0908317565918
1130,30.99989891052246,31.054019927978516,1.001119613647461,53.2379150390625
1140,29.002904891967773,28.998613357543945,0.0,54.61835861206055
1150,34.005165100097656,31.964540481567383,0.0,76.5082836151123
1160,30.00664710998535,34.1339111328125,0.0,64.00346755981445
1170,35.001516342163086,39.04104232788086,0.0,58.58492851257324
1180,29.003143310546875,31.036853790283203,0.0,57.5556755065918
1190,33.55145454406738,31.03351593017578,1.0042190551757812,61.03205680847168
1200,33.00738334655762,33.65135192871094,0.0,61.58256530761719
1210,32.0124626159668,34.000396728515625,0.9984970092773438,62.5462532043457
1220,34.612417221069336,34.034013748168945,0.0,61.99908256530762
1230,38.00058364868164,33.658504486083984,0.0,65.51647186279297
1240,32.99975395202637,34.00015830993652,0.0,64.60094451904297
1250,33.591270446777344,35.0346565246582,0.9627342224121094,65.03748893737793
1260,35.997867584228516,35.440921783447266,1.003265380859375,65.58656692504883
1270,37.07480430603027,35.97116470336914,0.0,68.34626197814941
1280,38.599252700805664,37.04071044921875,0.0,70.26267051696777
1290,35.00032424926758,36.998748779296875,0.0,70.59717178344727
1300,38.547515869140625,39.00575637817383,0.0,78.5212516784668
1310,41.00513458251953,42.0377254486084,0.0,75.39033889770508
1320,46.0050106048584,42.59061813354492,0.0,88.55342864990234
1330,47.88088798522949,40.99893569946289,0.0,77.06284523010254
1340,40.0080680847168,39.000511169433594,0.0,77.19826698303223
1350,42.00005531311035,39.62445259094238,0.0,79.52404022216797
1360,46.39577865600586,43.000221252441406,1.0008811950683594,85.62302589416504
1370,46.96822166442871,42.03391075134277,0.0,79.5438289642334
1380,40.039777755737305,43.557167053222656,0.9944438934326172,81.55536651611328
1390,44.58904266357422,41.99981689453125,0.0,87.59117126464844
1400,47.62077331542969,45.00174522399902,0.0,83.04190635681152
1410,43.96247863769531,46.51236534118652,0.0,106.57835006713867
1420,53.56884002685547,56.50210380554199,0.0,88.00673484802246
1430,51.04470252990723,46.05603218078613,0.0,88.51027488708496
1440,44.96455192565918,47.58930206298828,0.0,91.58587455749512
1450,48.000335693359375,47.62578010559082,0.0,92.55194664001465
1460,50.43911933898926,59.621334075927734,0.0,102.51879692077637
1470,62.99901008605957,49.51071739196777,0.0,98.58155250549316
1480,48.96211624145508,49.55410957336426,0.0,95.54624557495117
1490,70.07932662963867,53.061723709106445,0.0,100.59809684753418
1500,48.992156982421875,49.58820343017578,0.0,95.62468528747559
1510,52.021026611328125,54.579734802246094,0.0,98.58012199401855
1520,49.00765419006348,52.55913734436035,0.0,105.94820976257324
1530,52.16860771179199,53.04980278015137,0.0,99.62654113769531
